id,posStat1,posStat2
4240676,"[40.0, 40.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4242444,"[4.0, 5.0, 6.0, 10.0, 10.0, 15.0, 21.0, 26.0, 28.0, 30.0, 35.0, 37.0, 38.0]","[4.0, 5.0, 6.0, 10.0, 10.0, 17.0, 24.0, 32.0, 36.0, 41.0, 47.0, 49.0, 50.0]"
4242497,"[2.0, 3.0, 8.0, 10.0, 10.0, 10.0, 12.0, 12.0, 14.0, 17.0, 20.0, 28.0, 31.0]","[8.0, 11.0, 22.0, 25.0, 25.0, 25.0, 31.0, 36.0, 39.0, 42.0, 48.0, 59.0, 62.0]"
4243761,[],"[1.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
4243765,"[6.0, 23.0, 45.0, 45.0, 45.0, 96.0, 106.0, 108.0, 153.0, 153.0, 153.0, 162.0, 162.0]","[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4243779,[],[]
4243826,"[54.0, 54.0, 140.0, 200.0, 200.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0, 229.0]","[1.0, 1.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
4255694,"[1.0, 3.0, 4.0, 9.0, 9.0, 16.0, 21.0, 23.0, 28.0, 32.0, 37.0, 38.0, 46.0]","[4.0, 6.0, 9.0, 15.0, 15.0, 22.0, 29.0, 35.0, 40.0, 46.0, 51.0, 52.0, 62.0]"
4360271,"[432.0, 644.0, 1013.0, 1385.0, 1385.0, 1680.0, 2016.0, 2121.0, 2121.0, 2500.0, 2780.0, 3078.0, 3306.0]","[4.0, 7.0, 10.0, 12.0, 12.0, 12.0, 15.0, 16.0, 16.0, 25.0, 27.0, 29.0, 31.0]"
4360547,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0]","[1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0]"
4360557,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 7.0, 10.0, 10.0, 12.0, 12.0, 12.0]"
4360558,"[5.0, 8.0, 11.0, 15.0, 15.0, 23.0, 23.0, 24.0, 27.0, 28.0, 34.0, 38.0, 45.0]","[8.0, 12.0, 19.0, 23.0, 23.0, 34.0, 34.0, 41.0, 46.0, 51.0, 58.0, 65.0, 76.0]"
4360559,"[2.0, 3.0, 3.0, 3.0, 3.0, 38.0, 38.0, 63.0, 83.0, 107.0, 107.0, 107.0, 107.0]","[1.0, 2.0, 2.0, 2.0, 2.0, 6.0, 6.0, 8.0, 9.0, 13.0, 13.0, 13.0, 13.0]"
4360561,[],[]
4360563,"[1.0, 4.0, 6.0, 9.0, 9.0, 9.0, 14.0, 14.0, 16.0, 17.0, 17.0, 18.0, 18.0]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
4362078,"[45.8, 46.1, 45.1, 46.5, 46.5, 46.0, 46.2, 44.9, 44.7, 44.3, 44.3, 44.3, 43.8]","[183.0, 323.0, 361.0, 558.0, 558.0, 736.0, 878.0, 1167.0, 1296.0, 1328.0, 1328.0, 1462.0, 1578.0]"
4368448,[],[]
4370777,[],[]
4379398,[],[]
4426935,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4427165,"[2.0, 2.0, 3.0, 3.0, 3.0, 7.0, 7.0, 7.0, 7.0, 9.0, 9.0, 9.0]","[2.0, 2.0, 3.0, 3.0, 3.0, 8.0, 8.0, 8.0, 8.0, 11.0, 11.0, 11.0]"
4427251,"[100.0, 122.0, 161.0, 161.0, 230.0, 230.0, 230.0, 277.0, 345.0, 364.0, 368.0, 368.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4427494,"[2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 7.0]","[4.0, 6.0, 8.0, 8.0, 8.0, 9.0, 11.0, 11.0, 12.0, 13.0, 14.0, 14.0, 14.0]"
4427742,[],[]
4427925,"[28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
4428331,"[166.0, 298.0, 491.0, 565.0, 565.0, 687.0, 761.0, 802.0, 982.0, 1068.0, 1167.0, 1208.0, 1355.0]","[1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 6.0, 8.0, 9.0, 9.0, 10.0]"
4428361,[],[]
4428853,[],[]
4429330,"[0.0, 0.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0]","[3.0, 4.0, 7.0, 7.0, 7.0, 9.0, 9.0, 9.0, 9.0, 9.0, 11.0, 11.0, 12.0]"
4429392,"[1.0, 5.0, 7.0, 9.0, 9.0, 10.0, 12.0, 12.0, 13.0, 14.0, 14.0, 18.0, 21.0]","[2.0, 8.0, 12.0, 15.0, 15.0, 17.0, 21.0, 23.0, 26.0, 27.0, 28.0, 32.0, 37.0]"
4429476,"[2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
4429480,"[2.0, 4.0, 7.0, 9.0, 9.0, 9.0, 13.0, 17.0, 20.0, 22.0, 26.0, 27.0, 31.0]","[3.0, 6.0, 11.0, 13.0, 13.0, 13.0, 18.0, 23.0, 28.0, 30.0, 34.0, 35.0, 40.0]"
4429675,[],[]
4429981,"[103.0, 111.0, 133.0, 133.0, 133.0, 133.0, 195.0, 239.0, 239.0, 292.0, 448.0, 462.0, 538.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0]"
4430123,"[41.0, 137.0, 156.0, 156.0, 156.0, 156.0, 156.0, 171.0, 171.0, 171.0, 190.0, 203.0, 208.0]","[0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
4430285,"[2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 6.0]","[3.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 8.0]"
4430296,"[2.0, 3.0, 7.0, 13.0, 13.0, 18.0, 20.0, 23.0, 25.0, 26.0, 27.0, 28.0, 31.0]","[0.0, 0.0, 0.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0]"
4430603,[],[]
4430768,[],[]
4430782,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]","[1.0, 4.0, 4.0, 4.0, 4.0, 6.0, 10.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]"
4430855,"[1.0, 2.0, 2.0, 2.0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0]"
4431068,"[14.0, 62.0, 62.0, 97.0, 141.0, 150.0, 183.0, 226.0, 227.0, 227.0, 260.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0]"
4431557,"[-6.0, -6.0, -6.0, -2.0, -2.0, 6.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4432261,[],[]
4432549,[],[]
4432767,"[-6.0, 27.0, 27.0, 27.0, 27.0, 95.0, 95.0, 169.0, 388.0, 388.0, 388.0, 388.0, 388.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
4432785,"[41.0, 41.0, 45.0, 49.0, 49.0, 55.0, 60.0, 113.0, 144.0, 144.0, 256.0, 285.0, 285.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0]"
4565293,[],[]
4567230,[],[]
4568579,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
4568580,"[2.0, 3.0, 4.0, 6.0, 6.0, 11.0, 15.0, 17.0, 18.0, 18.0, 18.0, 18.0, 18.0]","[4.0, 7.0, 8.0, 10.0, 10.0, 18.0, 24.0, 28.0, 29.0, 29.0, 30.0, 30.0, 30.0]"
4568581,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
4568583,"[5.0, 14.0, 16.0, 16.0, 16.0, 16.0, 44.0, 75.0, 147.0, 293.0, 405.0, 487.0, 551.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 5.0, 6.0, 7.0, 7.0, 9.0]"
4568586,[],[]
4568595,[],[]
4568597,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4568600,[],[]
4568601,[],[]
4568605,[],[]
4568725,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
4569654,"[1.0, 4.0, 4.0, 5.0, 11.0, 12.0, 16.0, 17.0, 20.0, 22.0, 23.0]","[2.0, 6.0, 6.0, 8.0, 15.0, 21.0, 27.0, 31.0, 35.0, 38.0, 40.0]"
4570190,"[42.0, 205.0, 205.0, 205.0, 205.0, 205.0, 205.0, 205.0, 205.0, 205.0, 205.0]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4589233,"[19.0, 30.0, 30.0, 30.0, 37.0, 153.0, 153.0, 178.0, 278.0, 293.0, 353.0, 369.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0]"
4594446,"[76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 106.0, 129.0, 133.0, 142.0, 146.0, 176.0, 189.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
4596603,[],[]
4597253,"[0.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2.0, 5.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]"
4603751,[],[]
4612198,[],[]
4613153,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4613158,[],[]
4613167,[],[]
4678009,[],[]
4680023,"[5.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4682484,[],[]
4682754,"[1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4683271,[],[]
4685043,[],"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
4685343,[],[]
4687040,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
4687573,[],[]
4687580,"[1.0, 2.0, 3.0, 5.0, 5.0, 7.0, 10.0, 13.0, 13.0, 13.0, 17.0, 18.0, 18.0]","[1.0, 3.0, 4.0, 6.0, 6.0, 8.0, 11.0, 15.0, 16.0, 18.0, 23.0, 26.0, 26.0]"
4689549,[],[]
4689551,"[2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 5.0, 5.0, 7.0, 7.0, 8.0, 8.0, 12.0]","[5.0, 8.0, 8.0, 8.0, 8.0, 10.0, 11.0, 11.0, 14.0, 14.0, 15.0, 16.0, 20.0]"
4689553,[],[]
4689554,"[41.0, 41.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 65.0, 65.0]","[2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
4689558,[],[]
4689565,[],[]
4695860,"[2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0]","[1.5, 1.5, 1.5, 1.5, 1.5, 2.5, 2.5, 2.5, 3.0, 3.0]"
4702825,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4702913,"[19.0, 37.0, 88.0, 124.0, 124.0, 137.0, 134.0, 169.0, 169.0, 221.0, 226.0, 287.0, 290.0]","[2.0, 3.0, 4.0, 7.0, 7.0, 9.0, 10.0, 15.0, 15.0, 19.0, 20.0, 26.0, 27.0]"
4715349,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 6.0, 6.0, 6.0, 10.0, 14.0, 16.0]","[2.0, 2.0, 2.0, 2.0, 2.0, 6.0, 6.0, 7.0, 7.0, 8.0, 12.0, 17.0, 21.0]"
4816330,"[1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
4833628,[],[]
4870400,[],[]
4872981,[],[]
4872985,[],[]
4872988,[],[]
4872991,[],[]
4872992,[],[]
4872995,[],[]
4881951,[],[]
4892181,[],[]
4900024,[],[]
4910801,[],[]
5084084,"[91.0, 91.0, 91.0, 122.0, 205.0]","[1.0, 1.0, 1.0, 1.0, 1.0]"
5084085,[],[]
5084086,[],[]
5084087,[],[]
5084088,[],[]
5084089,[],[]
5084090,[],[]
5084091,[],[]
5084092,[],[]
5084093,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
5084094,[],[]
5084095,"[1.0, 1.0, 0.8, 0.8, 0.8, 0.857, 0.889, 0.889, 0.818, 0.818, 0.786, 0.75, 0.778]","[3.0, 12.0, 21.0, 25.0, 25.0, 32.0, 42.0, 45.0, 54.0, 65.0, 76.0, 82.0, 92.0]"
5084096,[],[]
5084097,[],[]
5084098,[],[]
5084099,[],[]
5084100,[],[]
5084101,[],[]
5084102,[],[]
5084103,[],[]
5084104,[],[]
5084105,[],[]
5084106,[],[]
5084107,[],[]
5084108,[],[]
5084109,[],[]
5084110,"[1.0, 2.0, 2.0, 4.0, 4.0, 4.0, 6.0, 6.0]","[1.0, 3.0, 4.0, 6.0, 6.0, 6.0, 8.0, 8.0]"
5084111,[],[]
4035169,[],[]
4250935,[],[]
4251344,"[51.0, 45.5, 40.9, 41.9, 41.9, 42.1, 42.0, 41.7, 41.7, 40.8]","[51.0, 273.0, 450.0, 712.0, 712.0, 799.0, 840.0, 917.0, 917.0, 978.0]"
4255693,"[8.0, 12.0, 16.0, 17.0, 25.0, 25.0, 25.0, 25.0, 28.0, 29.0, 29.0, 32.0, 38.0]","[10.0, 14.0, 21.0, 23.0, 33.0, 33.0, 33.0, 33.0, 37.0, 40.0, 41.0, 45.0, 53.0]"
4255705,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 5.0, 8.0, 12.0]","[2.0, 3.0, 3.0, 3.0, 4.0, 5.0, 5.0, 5.0, 6.0, 9.0, 13.0, 17.0]"
4255710,[],[]
4260197,[0.0],[1.0]
4360862,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
4360864,"[1.0, 1.0, 6.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]","[3.0, 3.0, 13.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]"
4360865,"[6.0, 9.0, 11.0, 15.0, 19.0, 23.0, 35.0, 35.0, 42.0, 48.0, 55.0, 64.0, 69.0]","[8.0, 12.0, 16.0, 23.0, 35.0, 46.0, 61.0, 61.0, 71.0, 81.0, 90.0, 101.0, 108.0]"
4360871,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4360873,"[6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 9.0, 9.0, 9.0, 9.0, 9.0]","[1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
4360874,[],[]
4360887,[],[]
4360898,"[1.0, 1.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 7.0, 7.0, 9.0, 10.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4362758,"[2.0, 5.0, 6.0, 7.0, 8.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 10.0]","[1.0, 1.0, 1.0, 1.5, 1.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5]"
4362915,"[172.0, 391.0, 507.0, 569.0, 822.0, 961.0, 1070.0, 1070.0, 1070.0, 1070.0, 1070.0, 1070.0, 1070.0]","[0.0, 0.0, 0.0, 0.0, 3.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]"
4363530,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4370472,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 37.0, 37.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0]"
4370580,[],[]
4371975,"[1.0, 1.0, 1.0, 5.0, 6.0, 7.0, 9.0, 9.0, 13.0, 14.0, 15.0, 15.0, 15.0]","[2.0, 2.0, 4.0, 10.0, 12.0, 13.0, 17.0, 17.0, 23.0, 28.0, 30.0, 30.0, 30.0]"
4383695,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 5.0, 6.0, 7.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0]"
4426510,"[2.0, 4.0, 4.0, 4.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]","[3.0, 9.0, 9.0, 11.0, 14.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]"
4426718,[],[]
4427007,"[3.0, 6.0, 6.0, 6.0, 7.0, 8.0, 9.0, 9.0, 10.0, 12.0, 15.0, 20.0, 25.0]","[5.0, 10.0, 11.0, 12.0, 14.0, 19.0, 20.0, 20.0, 21.0, 24.0, 28.0, 34.0, 40.0]"
4427111,"[23.0, 57.0, 69.0, 80.0, 96.0, 96.0, 110.0, 110.0, 131.0, 139.0, 149.0, 172.0, 188.0]","[0.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0]"
4427331,"[19.0, 39.0, 39.0, 39.0, 55.0, 55.0, 55.0, 61.0, 61.0, 61.0, 61.0, 61.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4427361,[],[]
4427649,"[11.0, 11.0, 19.0, 34.0, 34.0, 34.0, 44.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4428640,"[38.0, 38.0, 38.0, 48.0, 48.0, 48.0, 57.0, 57.0, 57.0, 57.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4428811,"[113.0, 170.0, 252.0, 252.0, 307.0, 419.0, 455.0, 455.0, 539.0, 658.0, 718.0, 718.0, 718.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 3.0, 3.0, 5.0, 6.0, 6.0, 6.0]"
4428857,[],[]
4429207,"[9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4429235,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]"
4429580,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 6.0, 6.0, 6.0, 10.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 6.0, 6.0, 8.0, 11.0, 11.0, 11.0, 15.0]"
4429679,"[3.0, 8.0, 8.0, 12.0, 17.0, 21.0, 21.0, 21.0, 27.0, 33.0, 35.0, 36.0, 40.0]","[5.0, 12.0, 12.0, 21.0, 32.0, 38.0, 38.0, 38.0, 46.0, 55.0, 59.0, 60.0, 67.0]"
4430067,"[39.0, 67.0, 100.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0]","[1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
4430628,"[1.0, 3.0, 3.0, 5.0, 8.0, 10.0, 14.0, 14.0, 15.0, 16.0, 19.0, 22.0, 27.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]"
4430926,"[14.0, 119.0, 269.0, 295.0, 391.0, 473.0, 493.0, 493.0, 599.0, 728.0, 873.0, 1042.0, 1186.0]","[1.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 6.0, 6.0, 6.0, 7.0, 8.0]"
4431430,"[1.0, 1.0]","[5.0, 5.0]"
4432476,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4433856,"[4.0, 7.0, 7.0, 8.0, 10.0, 10.0, 13.0, 13.0, 13.0, 13.0, 15.0, 16.0, 16.0]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
4565303,"[48.0, 48.0, 48.0, 198.0, 198.0, 473.0, 649.0, 827.0, 827.0, 827.0]","[0.0, 0.0, 0.0, 2.0, 2.0, 3.0, 6.0, 7.0, 7.0, 7.0]"
4565445,"[2.0, 4.0, 5.0, 5.0, 6.0, 8.0, 11.0, 11.0, 12.0, 14.0, 15.0, 19.0, 19.0]","[2.0, 5.0, 7.0, 8.0, 9.0, 13.0, 17.0, 17.0, 19.0, 22.0, 23.0, 27.0, 27.0]"
4565889,"[39.0, 46.0, 77.0, 77.0, 85.0, 85.0, 85.0, 125.0, 138.0, 138.0, 156.0, 176.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4567792,"[3.0, 3.0, 48.0, 48.0, 63.0, 78.0, 78.0, 83.0, 111.0, 117.0, 123.0, 123.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4568218,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
4568294,"[2.0, 2.0, 2.0, 4.0, 7.0, 9.0, 13.0, 13.0, 16.0, 20.0, 21.0, 23.0, 27.0]","[2.0, 2.0, 2.0, 5.0, 10.0, 14.0, 20.0, 20.0, 25.0, 31.0, 34.0, 36.0, 41.0]"
4568684,[],[]
4568687,[],[]
4569121,"[1.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 7.0, 10.0, 13.0, 14.0, 21.0]","[2.0, 4.0, 4.0, 4.0, 5.0, 6.0, 8.0, 8.0, 14.0, 19.0, 23.0, 24.0, 32.0]"
4571557,"[0.0, 0.0, 0.5, 0.6, 0.6, 0.667, 0.714, 0.714, 0.625, 0.556, 0.6, 0.667, 0.692]","[3.0, 9.0, 17.0, 20.0, 24.0, 30.0, 37.0, 37.0, 40.0, 44.0, 49.0, 59.0, 64.0]"
4571559,[],[]
4571563,"[8.0, 8.0, 43.0, 47.0, 47.0, 47.0, 47.0, 47.0, 66.0, 121.0, 236.0, 238.0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0]"
